eid,country
2-s2.0-85091185672,yemen
2-s2.0-85077771010,saudi arabia
2-s2.0-85077771010,yemen
2-s2.0-85084240900,saudi arabia
2-s2.0-85084240900,yemen
2-s2.0-85085548252,saudi arabia
2-s2.0-85085548252,yemen
2-s2.0-85102877006,saudi arabia
2-s2.0-85102877006,yemen
2-s2.0-85088580171,saudi arabia
2-s2.0-85088580171,yemen
2-s2.0-85085934113,saudi arabia
2-s2.0-85085934113,yemen
2-s2.0-85082525340,saudi arabia
2-s2.0-85082525340,yemen
2-s2.0-85080075622,saudi arabia
2-s2.0-85080075622,yemen
2-s2.0-85083057396,saudi arabia
2-s2.0-85083057396,yemen
2-s2.0-85100497186,saudi arabia
2-s2.0-85100497186,yemen
2-s2.0-85105566504,saudi arabia
2-s2.0-85105566504,yemen
2-s2.0-85101188648,saudi arabia
2-s2.0-85101188648,yemen
2-s2.0-85073453289,saudi arabia
2-s2.0-85073453289,yemen
2-s2.0-85082173135,saudi arabia
2-s2.0-85082173135,yemen
2-s2.0-85118485844,saudi arabia
2-s2.0-85118485844,yemen
2-s2.0-85097227887,india
2-s2.0-85097227887,saudi arabia
2-s2.0-85097227887,yemen
2-s2.0-85102488358,saudi arabia
2-s2.0-85102488358,yemen
2-s2.0-85089353673,saudi arabia
2-s2.0-85089353673,yemen
2-s2.0-85086080187,saudi arabia
2-s2.0-85086080187,yemen
2-s2.0-85089307849,saudi arabia
2-s2.0-85089307849,yemen
2-s2.0-85095751761,saudi arabia
2-s2.0-85095751761,yemen
2-s2.0-85107007506,saudi arabia
2-s2.0-85107007506,sudan
2-s2.0-85107007506,yemen
2-s2.0-85079822761,saudi arabia
2-s2.0-85079822761,turkey
2-s2.0-85079822761,yemen
2-s2.0-85080854697,malaysia
2-s2.0-85080854697,saudi arabia
2-s2.0-85080854697,yemen
2-s2.0-85172923303,saudi arabia
2-s2.0-85172923303,yemen
2-s2.0-85096843215,saudi arabia
2-s2.0-85096843215,yemen
2-s2.0-85097034349,india
2-s2.0-85097034349,saudi arabia
2-s2.0-85097034349,yemen
2-s2.0-85090897585,saudi arabia
2-s2.0-85090897585,yemen
2-s2.0-85088698852,india
2-s2.0-85088698852,saudi arabia
2-s2.0-85088698852,yemen
2-s2.0-85084031984,azerbaijan
2-s2.0-85084031984,canada
2-s2.0-85084031984,saudi arabia
2-s2.0-85084031984,taiwan
2-s2.0-85084031984,yemen
2-s2.0-85086043501,china
2-s2.0-85086043501,malaysia
2-s2.0-85086043501,saudi arabia
2-s2.0-85086043501,yemen
2-s2.0-85086837007,china
2-s2.0-85086837007,saudi arabia
2-s2.0-85086837007,yemen
2-s2.0-85131372859,saudi arabia
2-s2.0-85131372859,yemen
2-s2.0-85119899424,saudi arabia
2-s2.0-85119899424,yemen
2-s2.0-85101765005,saudi arabia
2-s2.0-85101765005,yemen
2-s2.0-85120873568,saudi arabia
2-s2.0-85120873568,yemen
2-s2.0-85117696811,saudi arabia
2-s2.0-85117696811,yemen
2-s2.0-85100128537,saudi arabia
2-s2.0-85100128537,yemen
2-s2.0-85117768755,saudi arabia
2-s2.0-85117768755,yemen
2-s2.0-85119508820,saudi arabia
2-s2.0-85119508820,yemen
2-s2.0-85100935297,saudi arabia
2-s2.0-85100935297,yemen
2-s2.0-85108008865,saudi arabia
2-s2.0-85108008865,yemen
2-s2.0-85121437957,saudi arabia
2-s2.0-85121437957,yemen
2-s2.0-85120980444,saudi arabia
2-s2.0-85120980444,yemen
2-s2.0-85100542470,saudi arabia
2-s2.0-85100542470,yemen
2-s2.0-85115191237,saudi arabia
2-s2.0-85115191237,yemen
2-s2.0-85110407728,malaysia
2-s2.0-85110407728,saudi arabia
2-s2.0-85110407728,yemen
2-s2.0-85113777743,saudi arabia
2-s2.0-85113777743,yemen
2-s2.0-85111181080,malaysia
2-s2.0-85111181080,saudi arabia
2-s2.0-85111181080,yemen
2-s2.0-85122159472,india
2-s2.0-85122159472,saudi arabia
2-s2.0-85122159472,yemen
2-s2.0-85107582477,saudi arabia
2-s2.0-85107582477,yemen
2-s2.0-85117162487,saudi arabia
2-s2.0-85117162487,yemen
2-s2.0-85112264192,saudi arabia
2-s2.0-85112264192,yemen
2-s2.0-85112328861,saudi arabia
2-s2.0-85112328861,yemen
2-s2.0-85099810188,saudi arabia
2-s2.0-85099810188,yemen
2-s2.0-85119035376,india
2-s2.0-85119035376,saudi arabia
2-s2.0-85119035376,yemen
2-s2.0-85120920615,malaysia
2-s2.0-85120920615,saudi arabia
2-s2.0-85120920615,yemen
2-s2.0-85126798591,saudi arabia
2-s2.0-85126798591,yemen
2-s2.0-85113762648,saudi arabia
2-s2.0-85113762648,yemen
2-s2.0-85117940669,saudi arabia
2-s2.0-85117940669,yemen
2-s2.0-85105550391,saudi arabia
2-s2.0-85105550391,turkey
2-s2.0-85105550391,yemen
2-s2.0-85098934977,saudi arabia
2-s2.0-85098934977,yemen
2-s2.0-85107322430,saudi arabia
2-s2.0-85107322430,sudan
2-s2.0-85107322430,yemen
2-s2.0-85115258254,malaysia
2-s2.0-85115258254,saudi arabia
2-s2.0-85115258254,yemen
2-s2.0-85121425578,malaysia
2-s2.0-85121425578,saudi arabia
2-s2.0-85121425578,yemen
2-s2.0-85118386703,india
2-s2.0-85118386703,saudi arabia
2-s2.0-85118386703,yemen
2-s2.0-85120669592,kazakhstan
2-s2.0-85120669592,saudi arabia
2-s2.0-85120669592,yemen
2-s2.0-85108118015,india
2-s2.0-85108118015,saudi arabia
2-s2.0-85108118015,turkey
2-s2.0-85108118015,yemen
2-s2.0-85113923715,saudi arabia
2-s2.0-85113923715,yemen
2-s2.0-85120821896,malaysia
2-s2.0-85120821896,saudi arabia
2-s2.0-85120821896,yemen
2-s2.0-85120811782,india
2-s2.0-85120811782,saudi arabia
2-s2.0-85120811782,yemen
2-s2.0-85121324440,india
2-s2.0-85121324440,saudi arabia
2-s2.0-85121324440,yemen
2-s2.0-85109659934,malaysia
2-s2.0-85109659934,saudi arabia
2-s2.0-85109659934,yemen
2-s2.0-85121330213,india
2-s2.0-85121330213,saudi arabia
2-s2.0-85121330213,yemen
2-s2.0-85121640796,russian federation
2-s2.0-85121640796,saudi arabia
2-s2.0-85121640796,yemen
2-s2.0-85109147760,saudi arabia
2-s2.0-85109147760,yemen
2-s2.0-85108625310,india
2-s2.0-85108625310,saudi arabia
2-s2.0-85108625310,yemen
2-s2.0-85121266404,malaysia
2-s2.0-85121266404,saudi arabia
2-s2.0-85121266404,yemen
2-s2.0-85104009570,saudi arabia
2-s2.0-85104009570,yemen
2-s2.0-85108434872,saudi arabia
2-s2.0-85108434872,yemen
2-s2.0-85117778847,saudi arabia
2-s2.0-85117778847,yemen
2-s2.0-85121229879,saudi arabia
2-s2.0-85121229879,yemen
2-s2.0-85118853342,saudi arabia
2-s2.0-85118853342,yemen
2-s2.0-85115631597,saudi arabia
2-s2.0-85115631597,yemen
2-s2.0-85118567407,saudi arabia
2-s2.0-85118567407,yemen
2-s2.0-85119701744,saudi arabia
2-s2.0-85119701744,yemen
2-s2.0-85120544078,saudi arabia
2-s2.0-85120544078,yemen
2-s2.0-85113279799,germany
2-s2.0-85113279799,saudi arabia
2-s2.0-85113279799,yemen
2-s2.0-85125337603,malaysia
2-s2.0-85125337603,saudi arabia
2-s2.0-85125337603,yemen
2-s2.0-85119873315,china
2-s2.0-85119873315,saudi arabia
2-s2.0-85119873315,yemen
2-s2.0-85122812554,saudi arabia
2-s2.0-85122812554,yemen
2-s2.0-85119379904,saudi arabia
2-s2.0-85119379904,yemen
2-s2.0-85118261617,saudi arabia
2-s2.0-85118261617,yemen
2-s2.0-85114997627,malaysia
2-s2.0-85114997627,saudi arabia
2-s2.0-85114997627,yemen
2-s2.0-85119073049,russian federation
2-s2.0-85119073049,saudi arabia
2-s2.0-85119073049,yemen
2-s2.0-85119001679,china
2-s2.0-85119001679,saudi arabia
2-s2.0-85119001679,yemen
2-s2.0-85109450708,pakistan
2-s2.0-85109450708,saudi arabia
2-s2.0-85109450708,yemen
2-s2.0-85119291076,russian federation
2-s2.0-85119291076,saudi arabia
2-s2.0-85119291076,yemen
2-s2.0-85118526903,saudi arabia
2-s2.0-85118526903,thailand
2-s2.0-85118526903,yemen
2-s2.0-85119590521,india
2-s2.0-85119590521,saudi arabia
2-s2.0-85119590521,yemen
2-s2.0-85118166179,australia
2-s2.0-85118166179,saudi arabia
2-s2.0-85118166179,yemen
2-s2.0-85120007116,saudi arabia
2-s2.0-85120007116,turkey
2-s2.0-85120007116,yemen
2-s2.0-85117747075,pakistan
2-s2.0-85117747075,saudi arabia
2-s2.0-85117747075,yemen
2-s2.0-85112802295,saudi arabia
2-s2.0-85112802295,yemen
2-s2.0-85113251631,saudi arabia
2-s2.0-85113251631,yemen
2-s2.0-85112061650,saudi arabia
2-s2.0-85112061650,yemen
2-s2.0-85116717561,australia
2-s2.0-85116717561,saudi arabia
2-s2.0-85116717561,yemen
2-s2.0-85091681621,saudi arabia
2-s2.0-85091681621,yemen
2-s2.0-85110089867,saudi arabia
2-s2.0-85110089867,yemen
2-s2.0-85115031330,saudi arabia
2-s2.0-85115031330,yemen
2-s2.0-85114891369,saudi arabia
2-s2.0-85114891369,yemen
2-s2.0-85117048083,saudi arabia
2-s2.0-85117048083,yemen
2-s2.0-85117721533,saudi arabia
2-s2.0-85117721533,yemen
2-s2.0-85116890606,saudi arabia
2-s2.0-85116890606,yemen
2-s2.0-85099635620,saudi arabia
2-s2.0-85099635620,yemen
2-s2.0-85110692662,malaysia
2-s2.0-85110692662,saudi arabia
2-s2.0-85110692662,yemen
2-s2.0-85115921659,saudi arabia
2-s2.0-85115921659,yemen
2-s2.0-85107788566,malaysia
2-s2.0-85107788566,saudi arabia
2-s2.0-85107788566,yemen
2-s2.0-85117247526,saudi arabia
2-s2.0-85117247526,yemen
2-s2.0-85106386148,malaysia
2-s2.0-85106386148,saudi arabia
2-s2.0-85106386148,yemen
2-s2.0-85110248370,india
2-s2.0-85110248370,saudi arabia
2-s2.0-85110248370,yemen
2-s2.0-85117022333,india
2-s2.0-85117022333,saudi arabia
2-s2.0-85117022333,yemen
2-s2.0-85107508963,india
2-s2.0-85107508963,saudi arabia
2-s2.0-85107508963,yemen
2-s2.0-85116006097,saudi arabia
2-s2.0-85116006097,yemen
2-s2.0-85116081090,malaysia
2-s2.0-85116081090,saudi arabia
2-s2.0-85116081090,yemen
2-s2.0-85117828062,chile
2-s2.0-85117828062,saudi arabia
2-s2.0-85117828062,yemen
2-s2.0-85134194172,saudi arabia
2-s2.0-85134194172,yemen
2-s2.0-85117394468,saudi arabia
2-s2.0-85117394468,yemen
2-s2.0-85116411202,saudi arabia
2-s2.0-85116411202,yemen
2-s2.0-85107775794,saudi arabia
2-s2.0-85107775794,yemen
2-s2.0-85098999271,saudi arabia
2-s2.0-85098999271,yemen
2-s2.0-85112771114,saudi arabia
2-s2.0-85112771114,yemen
2-s2.0-85116936512,saudi arabia
2-s2.0-85116936512,yemen
2-s2.0-85115307029,saudi arabia
2-s2.0-85115307029,yemen
2-s2.0-85110252638,china
2-s2.0-85110252638,saudi arabia
2-s2.0-85110252638,yemen
2-s2.0-85106502872,india
2-s2.0-85106502872,saudi arabia
2-s2.0-85106502872,yemen
2-s2.0-85114033633,india
2-s2.0-85114033633,saudi arabia
2-s2.0-85114033633,yemen
2-s2.0-85112128783,india
2-s2.0-85112128783,saudi arabia
2-s2.0-85112128783,yemen
2-s2.0-85115092701,saudi arabia
2-s2.0-85115092701,yemen
2-s2.0-85115100921,saudi arabia
2-s2.0-85115100921,yemen
2-s2.0-85109402240,saudi arabia
2-s2.0-85109402240,yemen
2-s2.0-85113660172,malaysia
2-s2.0-85113660172,saudi arabia
2-s2.0-85113660172,yemen
2-s2.0-85113163272,russian federation
2-s2.0-85113163272,saudi arabia
2-s2.0-85113163272,yemen
2-s2.0-85112070836,saudi arabia
2-s2.0-85112070836,yemen
2-s2.0-85097032601,china
2-s2.0-85097032601,saudi arabia
2-s2.0-85097032601,yemen
2-s2.0-85113999444,saudi arabia
2-s2.0-85113999444,yemen
2-s2.0-85111041451,saudi arabia
2-s2.0-85111041451,sudan
2-s2.0-85111041451,yemen
2-s2.0-85113746641,saudi arabia
2-s2.0-85113746641,yemen
2-s2.0-85113793121,saudi arabia
2-s2.0-85113793121,yemen
2-s2.0-85112592026,saudi arabia
2-s2.0-85112592026,yemen
2-s2.0-85105698694,india
2-s2.0-85105698694,saudi arabia
2-s2.0-85105698694,yemen
2-s2.0-85104588970,germany
2-s2.0-85104588970,saudi arabia
2-s2.0-85104588970,yemen
2-s2.0-85118639859,saudi arabia
2-s2.0-85118639859,yemen
2-s2.0-85112428253,saudi arabia
2-s2.0-85112428253,yemen
2-s2.0-85113776093,malaysia
2-s2.0-85113776093,saudi arabia
2-s2.0-85113776093,yemen
2-s2.0-85111662120,malaysia
2-s2.0-85111662120,saudi arabia
2-s2.0-85111662120,yemen
2-s2.0-85118851854,saudi arabia
2-s2.0-85118851854,yemen
2-s2.0-85111752494,malaysia
2-s2.0-85111752494,nigeria
2-s2.0-85111752494,saudi arabia
2-s2.0-85111752494,yemen
2-s2.0-85111220407,india
2-s2.0-85111220407,saudi arabia
2-s2.0-85111220407,yemen
2-s2.0-85113471937,malaysia
2-s2.0-85113471937,saudi arabia
2-s2.0-85113471937,yemen
2-s2.0-85111780748,saudi arabia
2-s2.0-85111780748,yemen
2-s2.0-85103371725,saudi arabia
2-s2.0-85103371725,yemen
2-s2.0-85112021365,saudi arabia
2-s2.0-85112021365,yemen
2-s2.0-85106361360,saudi arabia
2-s2.0-85106361360,yemen
2-s2.0-85106340250,saudi arabia
2-s2.0-85106340250,yemen
2-s2.0-85111150528,saudi arabia
2-s2.0-85111150528,yemen
2-s2.0-85139433981,saudi arabia
2-s2.0-85139433981,yemen
2-s2.0-85103012505,saudi arabia
2-s2.0-85103012505,yemen
2-s2.0-85104634988,saudi arabia
2-s2.0-85104634988,yemen
2-s2.0-85115419637,saudi arabia
2-s2.0-85115419637,yemen
2-s2.0-85105787673,saudi arabia
2-s2.0-85105787673,yemen
2-s2.0-85105646635,saudi arabia
2-s2.0-85105646635,yemen
2-s2.0-85099635465,saudi arabia
2-s2.0-85099635465,yemen
2-s2.0-85111237063,china
2-s2.0-85111237063,saudi arabia
2-s2.0-85111237063,yemen
2-s2.0-85104330925,saudi arabia
2-s2.0-85104330925,yemen
2-s2.0-85103690920,saudi arabia
2-s2.0-85103690920,turkey
2-s2.0-85103690920,yemen
2-s2.0-85092624884,saudi arabia
2-s2.0-85092624884,yemen
2-s2.0-85101840660,saudi arabia
2-s2.0-85101840660,yemen
2-s2.0-85111398878,saudi arabia
2-s2.0-85111398878,yemen
2-s2.0-85111411936,italy
2-s2.0-85111411936,saudi arabia
2-s2.0-85111411936,yemen
2-s2.0-85109172261,brazil
2-s2.0-85109172261,saudi arabia
2-s2.0-85109172261,yemen
2-s2.0-85108338788,malaysia
2-s2.0-85108338788,saudi arabia
2-s2.0-85108338788,yemen
2-s2.0-85120638690,saudi arabia
2-s2.0-85120638690,yemen
2-s2.0-85103093297,russian federation
2-s2.0-85103093297,saudi arabia
2-s2.0-85103093297,yemen
2-s2.0-85108892432,saudi arabia
2-s2.0-85108892432,yemen
2-s2.0-85104974008,saudi arabia
2-s2.0-85104974008,yemen
2-s2.0-85100151827,saudi arabia
2-s2.0-85100151827,yemen
2-s2.0-85100680658,saudi arabia
2-s2.0-85100680658,yemen
2-s2.0-85099285829,saudi arabia
2-s2.0-85099285829,yemen
2-s2.0-85107460125,saudi arabia
2-s2.0-85107460125,yemen
2-s2.0-85105282288,saudi arabia
2-s2.0-85105282288,yemen
2-s2.0-85107229884,saudi arabia
2-s2.0-85107229884,yemen
2-s2.0-85102430594,saudi arabia
2-s2.0-85102430594,yemen
2-s2.0-85103173966,india
2-s2.0-85103173966,saudi arabia
2-s2.0-85103173966,yemen
2-s2.0-85107893802,malaysia
2-s2.0-85107893802,saudi arabia
2-s2.0-85107893802,yemen
2-s2.0-85104667183,malaysia
2-s2.0-85104667183,saudi arabia
2-s2.0-85104667183,yemen
2-s2.0-85086652603,saudi arabia
2-s2.0-85086652603,yemen
2-s2.0-85099787586,malaysia
2-s2.0-85099787586,saudi arabia
2-s2.0-85099787586,yemen
2-s2.0-85109432173,saudi arabia
2-s2.0-85109432173,sudan
2-s2.0-85109432173,yemen
2-s2.0-85101872291,china
2-s2.0-85101872291,saudi arabia
2-s2.0-85101872291,yemen
2-s2.0-85108883199,saudi arabia
2-s2.0-85108883199,thailand
2-s2.0-85108883199,yemen
2-s2.0-85100183491,saudi arabia
2-s2.0-85100183491,yemen
2-s2.0-85097752999,saudi arabia
2-s2.0-85097752999,yemen
2-s2.0-85105697435,india
2-s2.0-85105697435,saudi arabia
2-s2.0-85105697435,yemen
2-s2.0-85106415825,saudi arabia
2-s2.0-85106415825,yemen
2-s2.0-85104074099,saudi arabia
2-s2.0-85104074099,yemen
2-s2.0-85104937143,saudi arabia
2-s2.0-85104937143,yemen
2-s2.0-85101637688,saudi arabia
2-s2.0-85101637688,yemen
2-s2.0-85108788145,saudi arabia
2-s2.0-85108788145,yemen
2-s2.0-85104153473,saudi arabia
2-s2.0-85104153473,yemen
2-s2.0-85107417734,saudi arabia
2-s2.0-85107417734,yemen
2-s2.0-85098967459,saudi arabia
2-s2.0-85098967459,yemen
2-s2.0-85106738289,saudi arabia
2-s2.0-85106738289,yemen
2-s2.0-85102900018,saudi arabia
2-s2.0-85102900018,yemen
2-s2.0-85105701738,india
2-s2.0-85105701738,saudi arabia
2-s2.0-85105701738,turkey
2-s2.0-85105701738,yemen
2-s2.0-85105668299,india
2-s2.0-85105668299,saudi arabia
2-s2.0-85105668299,yemen
2-s2.0-85105350650,malaysia
2-s2.0-85105350650,saudi arabia
2-s2.0-85105350650,yemen
2-s2.0-85104835350,india
2-s2.0-85104835350,saudi arabia
2-s2.0-85104835350,yemen
2-s2.0-85106490421,saudi arabia
2-s2.0-85106490421,yemen
2-s2.0-85097788633,malaysia
2-s2.0-85097788633,saudi arabia
2-s2.0-85097788633,yemen
2-s2.0-85102167971,china
2-s2.0-85102167971,saudi arabia
2-s2.0-85102167971,yemen
2-s2.0-85104971778,saudi arabia
2-s2.0-85104971778,yemen
2-s2.0-85104229004,bangladesh
2-s2.0-85104229004,saudi arabia
2-s2.0-85104229004,yemen
2-s2.0-85109802226,saudi arabia
2-s2.0-85109802226,yemen
2-s2.0-85098509228,saudi arabia
2-s2.0-85098509228,yemen
2-s2.0-85099679732,saudi arabia
2-s2.0-85099679732,yemen
2-s2.0-85104468780,saudi arabia
2-s2.0-85104468780,yemen
2-s2.0-85142459726,saudi arabia
2-s2.0-85142459726,yemen
2-s2.0-85104703143,saudi arabia
2-s2.0-85104703143,yemen
2-s2.0-85104114581,saudi arabia
2-s2.0-85104114581,yemen
2-s2.0-85102920265,saudi arabia
2-s2.0-85102920265,sudan
2-s2.0-85102920265,yemen
2-s2.0-85100983910,saudi arabia
2-s2.0-85100983910,turkey
2-s2.0-85100983910,yemen
2-s2.0-85101359053,malaysia
2-s2.0-85101359053,saudi arabia
2-s2.0-85101359053,yemen
2-s2.0-85103543844,russian federation
2-s2.0-85103543844,saudi arabia
2-s2.0-85103543844,yemen
2-s2.0-85104521273,russian federation
2-s2.0-85104521273,saudi arabia
2-s2.0-85104521273,yemen
2-s2.0-85105464931,saudi arabia
2-s2.0-85105464931,yemen
2-s2.0-85105478306,saudi arabia
2-s2.0-85105478306,yemen
2-s2.0-85105523963,saudi arabia
2-s2.0-85105523963,sudan
2-s2.0-85105523963,yemen
2-s2.0-85098219953,malaysia
2-s2.0-85098219953,saudi arabia
2-s2.0-85098219953,yemen
2-s2.0-85101971004,saudi arabia
2-s2.0-85101971004,yemen
2-s2.0-85103567952,malaysia
2-s2.0-85103567952,saudi arabia
2-s2.0-85103567952,yemen
2-s2.0-85100412497,saudi arabia
2-s2.0-85100412497,yemen
2-s2.0-85126718508,saudi arabia
2-s2.0-85126718508,yemen
2-s2.0-85099603494,saudi arabia
2-s2.0-85099603494,yemen
2-s2.0-85103279963,saudi arabia
2-s2.0-85103279963,yemen
2-s2.0-85102593998,saudi arabia
2-s2.0-85102593998,yemen
2-s2.0-85102479956,saudi arabia
2-s2.0-85102479956,yemen
2-s2.0-85105792242,saudi arabia
2-s2.0-85105792242,yemen
2-s2.0-85102209399,saudi arabia
2-s2.0-85102209399,yemen
2-s2.0-85097282129,saudi arabia
2-s2.0-85097282129,yemen
2-s2.0-85102456959,saudi arabia
2-s2.0-85102456959,yemen
2-s2.0-85105562711,saudi arabia
2-s2.0-85105562711,yemen
2-s2.0-85100974727,saudi arabia
2-s2.0-85100974727,yemen
2-s2.0-85096524648,saudi arabia
2-s2.0-85096524648,yemen
2-s2.0-85099550178,saudi arabia
2-s2.0-85099550178,yemen
2-s2.0-85098137856,saudi arabia
2-s2.0-85098137856,yemen
2-s2.0-85097756387,saudi arabia
2-s2.0-85097756387,sudan
2-s2.0-85097756387,yemen
2-s2.0-85102711224,saudi arabia
2-s2.0-85102711224,turkey
2-s2.0-85102711224,yemen
2-s2.0-85086369366,malaysia
2-s2.0-85086369366,saudi arabia
2-s2.0-85086369366,yemen
2-s2.0-85097750706,saudi arabia
2-s2.0-85097750706,yemen
2-s2.0-85096856306,india
2-s2.0-85096856306,saudi arabia
2-s2.0-85096856306,yemen
2-s2.0-85103127032,saudi arabia
2-s2.0-85103127032,yemen
2-s2.0-85102584836,saudi arabia
2-s2.0-85102584836,yemen
2-s2.0-85102824774,india
2-s2.0-85102824774,saudi arabia
2-s2.0-85102824774,yemen
2-s2.0-85098660760,china
2-s2.0-85098660760,saudi arabia
2-s2.0-85098660760,yemen
2-s2.0-85103400453,india
2-s2.0-85103400453,saudi arabia
2-s2.0-85103400453,yemen
2-s2.0-85100410446,azerbaijan
2-s2.0-85100410446,canada
2-s2.0-85100410446,saudi arabia
2-s2.0-85100410446,taiwan
2-s2.0-85100410446,turkey
2-s2.0-85100410446,yemen
2-s2.0-85102239862,saudi arabia
2-s2.0-85102239862,thailand
2-s2.0-85102239862,yemen
2-s2.0-85099266833,china
2-s2.0-85099266833,saudi arabia
2-s2.0-85099266833,sudan
2-s2.0-85099266833,yemen
2-s2.0-85103484990,india
2-s2.0-85103484990,saudi arabia
2-s2.0-85103484990,yemen
2-s2.0-85098048375,saudi arabia
2-s2.0-85098048375,yemen
2-s2.0-85101694204,saudi arabia
2-s2.0-85101694204,yemen
2-s2.0-85097521355,saudi arabia
2-s2.0-85097521355,yemen
2-s2.0-85101794604,saudi arabia
2-s2.0-85101794604,yemen
2-s2.0-85100999549,saudi arabia
2-s2.0-85100999549,turkey
2-s2.0-85100999549,yemen
2-s2.0-85100715617,saudi arabia
2-s2.0-85100715617,yemen
2-s2.0-85097170257,saudi arabia
2-s2.0-85097170257,yemen
2-s2.0-85100400770,saudi arabia
2-s2.0-85100400770,yemen
2-s2.0-85105777189,saudi arabia
2-s2.0-85105777189,yemen
2-s2.0-85101933327,saudi arabia
2-s2.0-85101933327,yemen
2-s2.0-85098580316,saudi arabia
2-s2.0-85098580316,yemen
2-s2.0-85096846191,saudi arabia
2-s2.0-85096846191,yemen
2-s2.0-85089466068,saudi arabia
2-s2.0-85089466068,yemen
2-s2.0-85099223434,saudi arabia
2-s2.0-85099223434,yemen
2-s2.0-85093920784,saudi arabia
2-s2.0-85093920784,yemen
2-s2.0-85098729924,saudi arabia
2-s2.0-85098729924,yemen
2-s2.0-85096669869,saudi arabia
2-s2.0-85096669869,yemen
2-s2.0-85096865849,czech republic
2-s2.0-85096865849,saudi arabia
2-s2.0-85096865849,yemen
2-s2.0-85099914651,saudi arabia
2-s2.0-85099914651,yemen
2-s2.0-85094809703,russian federation
2-s2.0-85094809703,saudi arabia
2-s2.0-85094809703,yemen
2-s2.0-85102257010,saudi arabia
2-s2.0-85102257010,united states
2-s2.0-85102257010,yemen
2-s2.0-85099925891,chile
2-s2.0-85099925891,saudi arabia
2-s2.0-85099925891,yemen
2-s2.0-85101034499,saudi arabia
2-s2.0-85101034499,yemen
2-s2.0-85096013958,saudi arabia
2-s2.0-85096013958,yemen
2-s2.0-85089134326,saudi arabia
2-s2.0-85089134326,yemen
2-s2.0-85099665707,saudi arabia
2-s2.0-85099665707,yemen
2-s2.0-85099795986,saudi arabia
2-s2.0-85099795986,yemen
2-s2.0-85099174091,saudi arabia
2-s2.0-85099174091,yemen
2-s2.0-85099479352,russian federation
2-s2.0-85099479352,saudi arabia
2-s2.0-85099479352,yemen
2-s2.0-85102120954,saudi arabia
2-s2.0-85102120954,yemen
2-s2.0-85115675225,saudi arabia
2-s2.0-85115675225,yemen
2-s2.0-85124970957,saudi arabia
2-s2.0-85124970957,yemen
2-s2.0-85107408628,saudi arabia
2-s2.0-85107408628,yemen
2-s2.0-85111471484,saudi arabia
2-s2.0-85111471484,yemen
2-s2.0-85104021825,saudi arabia
2-s2.0-85104021825,yemen
2-s2.0-85120064944,saudi arabia
2-s2.0-85120064944,yemen
2-s2.0-85099191626,saudi arabia
2-s2.0-85099191626,yemen
2-s2.0-85110682467,saudi arabia
2-s2.0-85110682467,yemen
2-s2.0-85119034898,saudi arabia
2-s2.0-85119034898,yemen
2-s2.0-85112228500,saudi arabia
2-s2.0-85112228500,yemen
2-s2.0-85123446576,saudi arabia
2-s2.0-85123446576,yemen
2-s2.0-85123400492,saudi arabia
2-s2.0-85123400492,yemen
2-s2.0-85114557063,saudi arabia
2-s2.0-85114557063,yemen
2-s2.0-85122766998,saudi arabia
2-s2.0-85122766998,yemen
2-s2.0-85121050279,saudi arabia
2-s2.0-85121050279,yemen
2-s2.0-85110397280,saudi arabia
2-s2.0-85110397280,yemen
2-s2.0-85119418074,saudi arabia
2-s2.0-85119418074,yemen
2-s2.0-85099344703,saudi arabia
2-s2.0-85099344703,yemen
2-s2.0-85094131966,saudi arabia
2-s2.0-85094131966,yemen
2-s2.0-85105811287,saudi arabia
2-s2.0-85105811287,yemen
2-s2.0-85099577982,saudi arabia
2-s2.0-85099577982,yemen
2-s2.0-85105472612,saudi arabia
2-s2.0-85105472612,yemen
2-s2.0-85110554718,saudi arabia
2-s2.0-85110554718,yemen
2-s2.0-85099725722,saudi arabia
2-s2.0-85099725722,yemen
2-s2.0-85124097037,saudi arabia
2-s2.0-85124097037,yemen
2-s2.0-85104497608,saudi arabia
2-s2.0-85104497608,yemen
2-s2.0-85112698862,saudi arabia
2-s2.0-85112698862,yemen
2-s2.0-85106979706,saudi arabia
2-s2.0-85106979706,yemen
2-s2.0-85130262927,saudi arabia
2-s2.0-85130262927,yemen
2-s2.0-85098166399,saudi arabia
2-s2.0-85098166399,yemen
2-s2.0-85108012668,saudi arabia
2-s2.0-85108012668,yemen
2-s2.0-85112482458,saudi arabia
2-s2.0-85112482458,yemen
2-s2.0-85109993834,saudi arabia
2-s2.0-85109993834,yemen
2-s2.0-85103522107,saudi arabia
2-s2.0-85103522107,yemen
2-s2.0-85107392306,saudi arabia
2-s2.0-85107392306,yemen
2-s2.0-85097735276,saudi arabia
2-s2.0-85097735276,yemen
2-s2.0-85106596852,saudi arabia
2-s2.0-85106596852,yemen
2-s2.0-85110508665,saudi arabia
2-s2.0-85110508665,yemen
2-s2.0-85099952862,saudi arabia
2-s2.0-85099952862,yemen
2-s2.0-85121925753,saudi arabia
2-s2.0-85121925753,yemen
2-s2.0-85117207161,saudi arabia
2-s2.0-85117207161,yemen
2-s2.0-85101665268,saudi arabia
2-s2.0-85101665268,yemen
2-s2.0-85106395411,saudi arabia
2-s2.0-85106395411,yemen
2-s2.0-85101033837,saudi arabia
2-s2.0-85101033837,yemen
2-s2.0-85121927336,saudi arabia
